_id,Codigo_Accidente,Longitud,Latitud,Direccion,AA_Acc,MM_Acc,DD_Mes_Acc,Dia_Semana_Acc,Hora_Acc,Min_Acc,Localidad,Clase_Acc,Elemento_Choque,Tipo_Objeto_Fijo,Gravedad_Indicador_Tradicional,Con_Bicicleta,Con_Carga,Con_Embriaguez,Con_Huecos,Con_Menores,Con_Moto,Con_Peaton,Con_Persona_Mayor,Con_Rutas,Con_Tpi,Con_Tpp,Con_Velocidad,Con_Sitp,Con_Troncal,Con_Alimentador,Con_Zonal,Con_Provisional,Con_Articulado,Con_Biarticulado,Con_Padron_Dual,Con_Servicio_Especial,Con_Taxi,TID_cercano,distancia_grados,distancia_metros_aprox,corredor_from,corredor_to,lat_corredor,lon_corredor,match_valido,vel_promedio_hora,vel_ponderada_hora,num_dispositivos,num_registros,tiene_velocidad
163801,10498633,-74.112615831,4.62824705899999,CL 9-KR 56 30,2019,Octubre,1,martes,8,30,Puente Aranda,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0.0028018828966030755,311.0090015229414,"AV.AMERICAS,KR50",KR62;CL5A,4.6297271,-74.11023675,1.0,19.97434594137097,,0.0,124.0,1.0
163802,10498634,-74.133316029,4.62971823499998,AV AVENIDA DE LAS AMERICAS-KR 71A 02,2019,Octubre,1,martes,15,5,Kennedy,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002293.0,0.0029190773212326043,324.01758265681906,CL53,KR72;CL63,4.62701775,-74.13220770000001,1.0,13.0298480934375,,0.0,32.0,1.0
163803,10498635,-74.079575049,4.63396417199999,AC 45-KR 30 02,2019,Octubre,2,miércoles,1,40,Teusaquillo,Choque,Objeto Fijo,Objeto Fijo,Con Muertos,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,0.0013056674943124208,144.9290918686787,TV28;KR27,CL22C;CL30SUR,4.63451755,-74.07839245,1.0,39.12077611278481,,0.0,79.0,1.0
163804,10498636,-74.047630904,4.68512445599998,CL 100-KR 14 63,2019,Octubre,2,miércoles,9,50,Usaquén,Choque,Vehículo,,Solo Daños,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1002017.0,0.004810892796207435,534.0091003790253,AUTONORTE,ALCALA;PRADO,4.6892508,-74.04515745,1.0,34.59864603540322,,0.0,124.0,1.0
163806,10498638,-74.111610418,4.65467776000003,CL 24-KR 69 02,2019,Octubre,2,miércoles,8,30,Fontibón,Choque,Vehículo,,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,0.005597239675341792,621.293603962939,CL76,KR7;KR15,4.6575472,-74.10680465,0.0,10.957710219516128,,0.0,124.0,0.0
163807,10498639,-74.059784749,4.66766854000002,KR 19A-CL 79 81,2019,Octubre,1,martes,11,20,Chapinero,Choque,Vehículo,,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000693.0,0.0057057182582716534,633.3347266681535,CL13,KR56;KR65,4.6657333,-74.06515225000001,0.0,22.8193434634,,0.0,100.0,0.0
163808,10498640,-74.119305432,4.64957504099999,KR 69B-CL 19A 47,2019,Octubre,2,miércoles,6,42,Fontibón,Choque,Vehículo,,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.0,0.0029294366206537377,325.1674648925649,DIAG16,CL17;KR129,4.64725615,-74.1210955,1.0,22.168406634913794,,0.0,116.0,1.0
163809,10498641,-74.061642734,4.66012064300003,AV AVENIDA CARACAS-CL 72A 28,2019,Octubre,1,martes,16,30,Chapinero,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000707.0,0.0008145412532565791,90.41407911148028,CL13,KR47;KR39,4.6608924,-74.06190325,1.0,20.095425740796458,,0.0,113.0,1.0
163810,10498642,-74.105412885,4.651868224,CL 24C-KR 68 02,2019,Octubre,2,miércoles,10,0,Fontibón,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001983.0,0.00027181321786144,30.171267182619843,NQS,AV.DORADO;CAD,4.651686,-74.1052112,1.0,35.80720067194444,,0.0,36.0,1.0
163811,10498643,-74.055206051,4.73573790099999,KR 54-CL 152 02,2019,Octubre,1,martes,16,53,Suba,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1000175.0,0.005487898839854679,609.1567712238693,CL106,KR19;KR15,4.73962495,-74.05133205,0.0,13.7130296425,,0.0,120.0,0.0
163812,10498644,-74.08191009,4.62570875,AK 30-CL 25 02,2019,Octubre,2,miércoles,14,14,Los Mártires,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002036.0,0.004535579752320908,503.4493525076208,CL26,GOBERNACION;KR40,4.629466150000001,-74.08445045,1.0,37.316260070403224,,0.0,124.0,1.0
163813,10498645,-74.086913236,4.74066003299998,CL 146A-KR 94C 02,2019,Octubre,1,martes,21,41,Suba,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1002030.0,0.004621969471955188,513.0386113870259,AV.SUBA,21.ANGELES;CL136,4.742438,-74.09117954999999,1.0,47.40925736095652,,0.0,115.0,1.0
163814,10498646,-74.081872794,4.69879114100002,AV AVENIDA BOYACA-CL 99 76,2019,Octubre,2,miércoles,18,4,Suba,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002014.0,0.002395425337098912,265.8922124179792,AUTONORTE,CL127;PRADO,4.6964302,-74.0814678,1.0,33.87978230358333,,0.0,120.0,1.0
163815,10498647,-74.184626533,4.62253797300002,CL 57-KR 86K S 02,2019,Octubre,2,miércoles,21,14,Bosa,Choque,Vehículo,,Solo Daños,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,76.0,0.015419149465559546,1711.5255906771097,KR86,CL57BSUR;KR91,4.616729,-74.1989096,0.0,19.76513903281818,,0.0,110.0,0.0
163816,10498648,-74.15398849,4.65402101400002,CL 9-KR 90A 2,2019,Octubre,1,martes,22,0,Kennedy,Choque,Vehículo,,Con Heridos,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1000713.0,6.695173630511238e-05,7.431642729867475,CL72,KR76;KR86,4.6540506,-74.15404855,1.0,15.001321711680673,,0.0,119.0,1.0
163817,10498649,-74.12895646,4.65466244999999,CL 18A-KR 77 2,2019,Octubre,1,martes,13,34,Fontibón,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001942.0,0.00542276810219539,601.9272593436883,CL43SUR,KR80;AV.P.MAYO,4.6597451,-74.1270662,0.0,14.7920075825,,0.0,124.0,0.0
163818,10498650,-74.100866415,4.56507435200001,KR 7A-CL 34 S 02,2019,Octubre,2,miércoles,6,0,San Cristóbal,Choque,Vehículo,,Con Heridos,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,81.0,0.004664930066210592,517.8072373493757,CL34;AV.AMERICAS,AV.CARACAS;KR86,4.5667841,-74.0965261,1.0,30.648101680431033,,0.0,116.0,1.0
163819,10498651,-74.124260273,4.56069121899998,KR 12-CL 51 S 2,2019,Octubre,2,miércoles,18,50,Rafael Uribe Uribe,Choque,Vehículo,,Con Heridos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,0.009008593631510929,999.9538930977131,AV.CARACAS,AV.P.MAYO;CL80,4.5552695,-74.11706585,0.0,15.82055370252174,,0.0,115.0,0.0
163820,10498652,-74.145369741,4.59746662200001,AV AVENIDA BOYACA-CL 44C S 02,2019,Octubre,1,martes,21,30,Kennedy,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1000698.0,0.003198296553494381,355.0109174378763,"AV.AMERICAS,CL34",KR36;KR28,4.6006212,-74.14589674999999,1.0,31.167176152916667,,0.0,120.0,1.0
163821,10498653,-74.100005098,4.56385371900001,KR 5A-CL 34 S 02,2019,Octubre,1,martes,18,30,San Cristóbal,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,81.0,0.004548687710653029,504.9043358824862,CL34;AV.AMERICAS,AV.CARACAS;KR86,4.5667841,-74.0965261,1.0,15.613124421092436,,0.0,119.0,1.0
163822,10498654,-74.068091961,4.69895575200002,CL 115-TR 56 2,2019,Octubre,2,miércoles,7,15,Suba,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001995.0,0.002348174975483106,260.64742227862473,AUTONORTE,CL100;VIRREY,4.6970145,-74.0667708,1.0,27.767678183831777,,0.0,107.0,1.0
163823,10498655,-74.137272211,4.635529878,AV AVENIDA BOYACA-CL 7C 65,2019,Octubre,1,martes,21,40,Kennedy,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,131.0,0.00508670984460192,564.6247927508131,"KR78K,CL41SUR",CL26SUR;AV.P.MAYO,4.6381608,-74.14162569999999,0.0,15.148632281166666,,0.0,120.0,0.0
163824,10498656,-74.1233916,4.62692690799997,AK 68-CL 5 2,2019,Octubre,2,miércoles,9,0,Puente Aranda,Choque,Vehículo,,Con Heridos,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0.0037879255988974327,420.459741477615,AV.P.MAYO,KR80;KR3E,4.6307119,-74.12354065,1.0,17.169953413709678,,0.0,124.0,1.0
163825,10499027,-74.082243437,4.61604365900001,DG 19A-KR 22 02,2019,Octubre,7,lunes,5,0,Los Mártires,Atropello,,,Con Muertos,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001936.0,0.002035034298093357,225.88880708836263,"CL1,KR27",KR25;AV.P.MAYO,4.6178146,-74.083246,1.0,41.91685730785124,,0.0,121.0,1.0
163826,10499028,-74.037506845,4.80702285500001,KR 45-CL 232 2,2019,Octubre,6,domingo,13,30,Usaquén,Choque,Vehículo,,Solo Daños,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,0.02813304867874803,3122.7684033410314,KR72,CL170;CL43AS,4.7881347000000005,-74.05835645,0.0,19.203438136239317,,0.0,117.0,0.0
163827,10499029,-74.165378354,4.62009723599999,AV AVENIDA CIUDAD DE VILLAVICENCIO-KR 79F 36,2019,Octubre,4,viernes,11,28,Kennedy,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,148.0,0.011359284315709635,1260.8805590437694,AV.CL59SUR,KR81A;CL59SUR,4.6285372,-74.1577757,0.0,21.28936936375,,0.0,8.0,0.0
163828,10499030,-74.124819829,4.646638505,CL 13-KR 69F 02,2019,Octubre,5,sábado,15,20,Fontibón,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1000774.0,0.002326648910229628,258.2580290354887,CL17,KR123;KR128,4.648816999999999,-74.12400285,1.0,15.188253396333332,,0.0,120.0,1.0
163829,10499031,-74.11219271,4.64348636800003,KR 68-CL 19 2,2019,Octubre,6,domingo,2,48,Puente Aranda,Choque,Vehículo,,Solo Daños,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1000029.0,0.0015532003203328362,172.40523555694483,CL72,KR7;KR11,4.6439399,-74.11070720000001,1.0,26.75504091448276,,0.0,116.0,1.0
163830,10499032,-74.069089317,4.61517962400001,KR 10-CL 28 2,2019,Octubre,4,viernes,10,45,Santa Fe,Choque,Objeto Fijo,Inmueble,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,68.0,0.001486345564915852,164.98435770565956,AV.CIRCUNVALAR,KR7;CL51,4.61659485,-74.06863505,1.0,26.783639968166664,,0.0,120.0,1.0
163831,10499033,-74.188822722,4.639656758,CL 54-KR 98 S 2,2019,Octubre,4,viernes,4,12,Bosa,Choque,Objeto Fijo,Tren,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000981.0,0.015840682932291076,1758.3158054843095,DIAG16,KR90;KR97,4.6495069,-74.176417,0.0,50.91608888203252,,0.0,123.0,0.0
163832,10499034,-74.111980126,4.66636892899999,AV AVENIDA BOYACA-CL 26 02,2019,Octubre,5,sábado,18,15,Fontibón,Choque,Vehículo,,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,0.005869114373181148,651.4716954231075,"KR50,TV42,TV39",CL6;CL19,4.6708416,-74.1081799,0.0,19.72993769,,0.0,115.0,0.0
163833,10499035,-74.042703759,4.77184770999997,AK 45-CL 192 2,2019,Octubre,4,viernes,7,30,Usaquén,Choque,Vehículo,,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000087.0,0.013924159226876804,1545.5816741833253,KR19,CL147;CL152,4.7597534,-74.04960375,0.0,20.77916332474138,,0.0,116.0,0.0
163834,10499036,-74.138301801,4.59435003700003,DG 45B-AK 53 S 30,2019,Octubre,6,domingo,2,30,Tunjuelito,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002273.0,0.002471669542539571,274.3553192218924,AV.VILLAVICENCIO,AV.P.MAYO;CL57BSUR,4.5920865,-74.13929455,1.0,37.328705625,,0.0,8.0,1.0
163835,10499037,-74.144344442,4.63089087600002,AV AVENIDA DE LAS AMERICAS-KR 76 02,2019,Octubre,5,sábado,9,0,Kennedy,Choque,Vehículo,,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000961.0,0.004392363451553522,487.5523431224409,CL72,KR24;KR55,4.627228499999999,-74.1419196,1.0,21.072497940569104,,0.0,123.0,1.0
163836,10499038,-74.185174445,4.619114809,CL 58CBIS-KR 84 S 49,2019,Octubre,6,domingo,13,0,Bosa,Choque,Objeto Fijo,Baranda,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,0.013940823772585504,1547.431438756991,KR86,CL57BSUR;KR91,4.616729,-74.1989096,0.0,14.799870586554622,,0.0,119.0,0.0
163837,10499039,-74.141396364,4.59413981,KR 54-CL 46 S 38,2019,Octubre,5,sábado,11,10,Tunjuelito,Choque,Vehículo,,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000297.0,0.0023467562321187597,260.4899417651823,CL1,KR21;AV.CARACAS,4.59354105,-74.14366545,1.0,19.854801857586207,,0.0,116.0,1.0
163838,10499040,-74.094689496,4.69856718300002,CL 80-KR 77BBIS 2,2019,Octubre,5,sábado,4,52,Engativá,Volcamiento,,,Con Heridos,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000963.0,0.005435690356835996,603.3616296087955,CL72,KR64;KR70,4.7019356,-74.0989557,0.0,35.73174297586207,,0.0,116.0,0.0
163839,10499041,-74.080890069,4.61197383199999,CL 19-KR 19 2,2019,Octubre,6,domingo,17,25,Los Mártires,Choque,Objeto Fijo,Vehiculo,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001974.0,0.0011007788788381589,122.18645555103564,NQS,CL18;CAD,4.6119977500000005,-74.07978955,1.0,27.9502937311,,0.0,100.0,1.0
163840,10499042,-74.037568326,4.764593891,KR 16-CL 187 2,2019,Octubre,5,sábado,3,25,Usaquén,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1000088.0,0.007150780129243191,793.7365943459941,KR19,CL159;CL152,4.7601672,-74.03195245,0.0,33.196884262935775,,0.0,109.0,0.0
163841,10499043,-74.15312305,4.64702046100001,KR 87B-CL 6D 02,2019,Octubre,5,sábado,17,0,Kennedy,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.0,0.005344748407335964,593.267073214292,CL66A,KR86;KR72,4.652358850000001,-74.1528624,0.0,9.960183148988765,,0.0,89.0,0.0
163842,10499044,-74.137288183,4.61619675600002,AV AVENIDA PRIMERA DE MAYO-KR 71B 02,2019,Octubre,5,sábado,10,22,Kennedy,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0.0004748390764539937,52.7071374863933,CL24,KR86;AV.AMERICAS,4.61621555,-74.13776265,1.0,15.465983206333334,,0.0,120.0,1.0
163843,10499045,-74.076855868,4.697634091,CL 101-KR 70G 2,2019,Octubre,6,domingo,13,0,Suba,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000996.0,0.0034423604579566975,382.10201083319345,CL80,KR102;KR96,4.69436975,-74.0757632,1.0,15.080711295092593,,0.0,108.0,1.0
163844,10499046,-74.062516521,4.65558115699997,AV AVENIDA CARACAS-AC 69 2,2019,Octubre,7,lunes,3,57,Chapinero,Choque,Objeto Fijo,Vehiculo,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000707.0,0.005346531915626523,593.465042634544,CL13,KR47;KR39,4.6608924,-74.06190325,0.0,45.56764173632479,,0.0,117.0,0.0
163845,10499047,-74.130864861,4.61434137499998,KR 69-CL 21A S 02,2019,Octubre,5,sábado,6,55,Kennedy,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001058.0,0.002014164979659437,223.5723127421975,AV.P.MAYO,KR73D;CL41BSUR,4.612991,-74.1323593,1.0,34.17496057956141,,0.0,114.0,1.0
163846,10499048,-74.055577226,4.69874941799998,AK 45-CL 115 2,2019,Octubre,5,sábado,1,48,Usaquén,Choque,Vehículo,,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002011.0,0.0016843176461511283,186.95925872277525,AUTONORTE,PEPE.SIERRA;CL100,4.697067349999999,-74.05566425,1.0,55.10319819440367,,0.0,109.0,1.0
163847,10499049,-74.077085367,4.64380131299998,KR 28-CL 53B 2,2019,Octubre,7,lunes,0,30,Teusaquillo,Choque,Objeto Fijo,Vehiculo,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.0,0.0027379692302840746,303.9145845615323,"TV25,DIAG53,KR24",CL57;CL45,4.64651115,-74.07747685000001,1.0,16.012850868773587,,0.0,106.0,1.0
163849,10499421,-74.0614,4.64249999999998,KR 7D-CL 56A 2,2019,Octubre,9,miércoles,11,42,Chapinero,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1000307.0,0.002413287923136033,267.87495946809963,KR10,CL24;CL19,4.6413462,-74.0635196,1.0,11.369418677118643,,0.0,118.0,1.0
163850,10499422,-74.088742641,4.68099588600001,CL 72-KR 68H 02,2019,Octubre,9,miércoles,20,0,Engativá,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,128.0,0.004373807250552866,485.49260481136815,AV.AMERICAS,KR74;KR80,4.6852814,-74.08786825,1.0,21.14763248983333,,0.0,120.0,1.0
163851,10499423,-74.117357547,4.57639880099998,AV AVENIDA CARACAS-CL 36 S 2,2019,Octubre,9,miércoles,22,0,Rafael Uribe Uribe,Choque,Vehículo,,Solo Daños,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000325.0,0.0020560053149690496,228.2165899615645,AV.CARACAS,AV.PRIMERO_MAYO;CL11SUR,4.57490245,-74.11594754999999,1.0,27.601086131694917,,0.0,118.0,1.0
163852,10499424,-74.121206866,4.62553901500002,CL 4D-KR 65A 2,2019,Octubre,10,jueves,18,40,Puente Aranda,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001956.0,0.003706292544657032,411.39847245693056,"CL68,CL72",KR58;KR70,4.6240064,-74.1178323,1.0,10.818246622033898,,0.0,118.0,1.0
163853,10499425,-74.141257873,4.63813107999999,CL 8-KR 78 2,2019,Octubre,9,miércoles,22,30,Kennedy,Choque,Vehículo,,Solo Daños,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.0,0.0003690257176985037,40.96185466453391,"KR78K,CL41SUR",CL26SUR;AV.P.MAYO,4.6381608,-74.14162569999999,1.0,17.130727328991597,,0.0,119.0,1.0
163854,10499426,-74.079335529,4.64172128199999,AK 30-CL 53 02,2019,Octubre,9,miércoles,23,50,Teusaquillo,Choque,Vehículo,,Solo Daños,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0.0015984655667405884,177.42967790820532,CL94,KR7;KR15,4.640764750000001,-74.07805485,1.0,19.138414162,,0.0,120.0,1.0
163856,10499428,-74.11030159,4.753635927,KR 136A-CL 144 02,2019,Octubre,10,jueves,20,40,Suba,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1000951.0,0.017092034551857066,1897.2158352561344,AV.SUBA,CL127;HUMEDAL.CORDOBA,4.7388854,-74.1016668,0.0,37.997731443333336,,0.0,120.0,0.0
163857,10499429,-74.096831584,4.57346194000002,AK 10-CL 24 S 52,2019,Octubre,10,jueves,6,30,San Cristóbal,Choque,Vehículo,,Con Muertos,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,117.0,0.004428583395094061,491.57275685544073,CL57,AV.CARACAS;TV25,4.5777728,-74.09784590000001,1.0,17.041642279130436,,0.0,115.0,1.0
163858,10499430,-74.056826242,4.660051678,KR 11-CL 75 2,2019,Octubre,10,jueves,19,15,Chapinero,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.0,0.0034466987748632823,382.58356400982433,AUTONORTE,CL80;SANTA.FE,4.6632782,-74.0556141,1.0,28.022367421228072,,0.0,114.0,1.0
163859,10499431,-74.054123739,4.66549000100002,CL 81-KR 12 02,2019,Octubre,10,jueves,22,10,Chapinero,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1000986.0,0.001883720488924998,209.09297427067477,CL80,KR69H;KR58,4.6638357,-74.0532228,1.0,43.18050423882353,,0.0,119.0,1.0
163860,10499432,-74.054840713,4.68130731700001,CL 94-KR 30 2,2019,Octubre,10,jueves,17,0,Chapinero,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1000940.0,0.0010513253900905442,116.6971183000504,CL24,KR14;KR10,4.681202,-74.05588675,1.0,12.66124541725,,0.0,120.0,1.0
163861,10499433,-74.050347153,4.72714772500001,AK 45-CL 145 2,2019,Octubre,10,jueves,18,37,Usaquén,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001008.0,0.0024490971015392726,271.84977827085925,CL63,KR72;KR77A,4.72933775,-74.05144345,1.0,12.123635334621849,,0.0,119.0,1.0
163862,10499434,-74.071179762,4.60219291200002,KR 5-CL 16 47,2019,Octubre,10,jueves,14,15,Santa Fe,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1000052.0,0.0018906646230260728,209.86377315589408,CL116,KR11;KR19,4.6003184,-74.07093315,1.0,12.210268871612904,,0.0,124.0,1.0
163863,10499435,-74.139724559,4.68606480400001,KR 107-CL 24 10,2019,Octubre,10,jueves,22,15,Fontibón,Choque,Vehículo,,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001347.0,0.010848695168935694,1204.205163751862,DIAG16,KR97;KR106,4.6757841,-74.14318885,0.0,32.951224938416665,,0.0,120.0,0.0
163864,10499436,-74.096760761,4.54778537599998,CL 49B-KR 2B SE 07,2019,Octubre,10,jueves,21,40,Rafael Uribe Uribe,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,0.008534247992537939,947.3015271717112,CL13,AV.CARACAS;KR128,4.5547492,-74.09182735,0.0,22.939410271499998,,0.0,120.0,0.0
163865,10499437,-74.116427845,4.67460568000001,CL 26-KR 82 02,2019,Octubre,10,jueves,21,36,Fontibón,Choque,Vehículo,,Solo Daños,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1000320.0,0.0029394088101109632,326.27437792231694,KR72,CL169B;CL163,4.67551385,-74.11363225,1.0,26.32530868325,,0.0,120.0,1.0
163866,10499438,-74.097274018,4.70024757499999,CL 80-KR 81 2,2019,Octubre,10,jueves,16,43,Engativá,Choque,Vehículo,,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1000963.0,0.002382746891682162,264.48490497672,CL72,KR64;KR70,4.7019356,-74.0989557,1.0,13.048620388916667,,0.0,120.0,1.0
163867,10499439,-74.083804782,4.61441019300003,CL 19-KR 22 2,2019,Octubre,10,jueves,11,44,Los Mártires,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001950.0,0.0025821457420259486,286.6181773648803,"KR50,CL13",CL17;KR56,4.6126833,-74.0857245,1.0,18.9867991273,,0.0,100.0,1.0
163868,10499440,-74.056963038,4.68861676099999,KR 45-CL 102 2,2019,Octubre,10,jueves,18,54,Usaquén,Choque,Vehículo,,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000773.0,0.004837444808274968,536.9563737185215,KR50,CL33SUR;CL16SUR,4.6906399,-74.0613571,1.0,24.561638838555552,,0.0,90.0,1.0
163869,10499441,-74.166068518,4.626465618,DG 42A-KR 81D S 15,2019,Octubre,10,jueves,15,34,Kennedy,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.0,0.00854764776788712,948.7889022354703,AV.CL59SUR,KR81A;CL59SUR,4.6285372,-74.1577757,0.0,20.658020875000002,,0.0,8.0,0.0
163870,10499442,-74.11469514,4.668366402,CL 25G-KR 73C 31,2019,Octubre,10,jueves,18,8,Fontibón,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,0.006969573688310376,773.6226794024518,"KR50,TV42,TV39",CL6;CL19,4.6708416,-74.1081799,0.0,19.72993769,,0.0,115.0,0.0
